0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
68,67,65,66,67,68,71,75,73,69,69,72,68,69,67,66,64,65,69,72,73,70,69,70,68,69,68,67,64,66,68,70,71,69,68,68,69,69,68,68,66,68,70,70,69,68,68,67,65,66,66,66,64,69,70,67,65,65,65,63,61,60,63,65,64,65,68,68,67,64,64,65,61,61,64,66,65,64,66,70,69,63,63,68,64,65,67,67,68,65,66,70,69,64,65,70,65,66,67,67,69,67,67,67,66,65,67,70,65,64,66,68,67,67,66,64,63,64,66,68,65,65,67,68,65,65,65,64,64,64,66,67,64,65,66,66,64,64,65,66,66,65,66,68,2
70,66,63,63,64,66,67,69,68,67,68,70,69,67,65,67,68,69,69,70,69,67,66,67,67,66,67,69,70,70,70,71,69,65,63,65,65,65,66,68,69,69,69,71,68,64,62,66,62,64,66,66,65,66,67,67,69,67,65,67,62,63,65,66,66,66,65,65,70,67,65,66,67,66,67,70,70,68,66,66,70,67,65,65,72,68,68,71,72,69,67,67,68,67,66,66,69,65,64,67,69,67,66,67,65,66,67,68,66,63,62,65,68,68,68,69,65,66,68,69,66,66,66,67,69,69,69,69,68,67,67,68,68,69,69,69,69,69,68,66,70,68,66,66,2
71,69,67,66,65,65,68,70,69,66,65,67,67,67,67,67,67,68,70,70,68,65,64,65,68,68,66,65,67,69,70,69,67,67,67,67,71,71,66,62,65,68,69,67,67,69,70,70,70,70,66,62,65,66,67,69,69,68,68,70,68,69,68,66,69,68,68,69,69,68,68,69,67,69,69,69,71,69,69,69,68,67,67,68,67,68,69,69,71,70,70,69,66,64,65,67,68,68,67,66,70,71,71,70,66,63,65,68,69,68,66,65,69,71,72,71,68,65,67,71,69,69,68,67,69,69,71,71,70,68,69,71,68,70,70,70,68,67,67,70,71,70,70,70,2
69,69,69,68,67,67,69,71,70,67,65,67,67,67,68,69,68,67,67,69,71,69,67,68,68,68,68,69,68,67,67,68,71,70,69,68,72,70,70,70,69,67,66,67,69,69,69,68,75,71,66,65,67,68,70,71,71,73,72,68,73,69,65,64,65,66,69,71,69,71,70,68,70,67,65,65,66,67,69,72,68,68,68,69,69,68,68,69,69,69,71,73,69,67,68,71,68,69,70,72,72,71,71,73,70,68,69,72,68,68,69,71,72,70,70,70,71,70,70,72,70,68,67,68,69,68,68,68,70,70,71,71,72,68,65,66,67,67,67,67,69,70,70,69,2
71,73,71,69,68,66,65,67,70,73,73,72,71,72,71,69,70,66,65,67,71,72,70,68,69,70,70,70,72,69,67,69,71,71,69,68,68,68,69,70,74,71,69,70,71,70,70,71,68,72,73,72,72,70,69,70,71,71,70,69,69,71,72,71,71,69,68,69,71,70,68,66,70,71,71,70,71,69,68,69,71,70,67,63,72,71,69,69,72,70,68,68,70,71,69,65,73,70,68,69,72,70,67,66,69,71,70,67,72,70,69,69,71,70,67,65,66,70,70,68,70,69,69,71,71,71,69,66,67,70,70,68,68,68,70,72,72,73,72,69,68,70,71,68,2
71,71,71,68,65,64,68,73,74,71,68,69,71,73,73,69,65,64,68,72,72,69,68,70,70,72,72,69,67,69,71,72,69,67,67,71,68,70,70,68,70,74,75,72,68,67,67,70,69,71,71,71,71,73,72,70,69,69,69,69,69,70,71,70,69,70,69,67,70,69,69,70,69,71,72,70,68,67,67,66,69,68,68,70,71,72,73,72,69,67,68,68,68,66,67,69,70,72,72,72,69,68,68,70,67,67,68,69,69,69,70,70,69,67,68,70,69,69,70,70,68,67,67,68,68,67,68,69,70,69,70,70,69,67,66,68,69,68,68,69,69,68,68,70,2
70,70,69,69,68,69,70,71,71,69,68,68,73,73,69,66,67,68,69,70,71,71,71,70,74,73,69,66,69,68,68,69,70,70,70,69,72,71,69,68,72,70,68,68,69,69,67,65,69,67,67,69,74,71,69,70,70,69,67,67,71,70,68,68,72,68,66,68,70,71,70,70,72,71,69,67,68,67,67,68,70,70,71,72,70,69,68,68,65,69,72,71,68,67,68,71,68,67,68,71,68,71,72,70,66,65,68,71,69,68,70,73,72,71,69,66,66,68,70,71,70,69,70,72,72,70,68,66,68,71,71,70,71,70,69,69,69,70,70,69,70,71,70,68,2
70,68,67,68,69,68,66,66,69,70,64,57,69,67,67,69,69,68,66,66,64,65,63,58,70,68,68,69,69,67,66,66,62,62,62,61,71,69,68,68,68,66,66,67,63,61,63,64,68,71,72,71,68,66,66,66,65,61,58,60,70,69,69,69,68,67,65,64,62,59,57,60,70,65,62,65,68,67,64,62,60,57,57,60,70,63,60,64,68,67,65,64,61,57,57,60,71,66,63,66,68,67,65,66,64,59,57,59,70,67,65,65,65,62,61,62,65,60,57,57,67,66,65,64,62,61,60,60,62,59,56,55,67,67,66,65,64,64,63,62,58,56,54,54,2
58,59,58,60,60,58,55,54,56,60,61,61,56,56,56,57,55,55,54,53,55,59,60,58,58,57,56,55,51,53,55,55,55,55,56,56,61,59,58,54,54,56,60,60,57,54,55,58,62,62,57,53,54,58,62,62,58,55,56,60,62,60,56,53,53,55,58,59,56,54,56,59,61,58,54,54,54,54,56,56,55,54,56,59,59,55,53,55,56,56,56,57,57,57,58,60,57,52,52,56,58,57,57,59,60,59,59,60,55,52,53,57,57,56,56,58,59,58,58,59,55,54,55,58,55,55,55,56,57,57,58,60,55,56,57,58,55,54,54,55,55,56,59,62,2
60,58,58,61,60,57,58,61,60,59,60,62,59,59,59,60,59,57,57,58,60,60,61,62,59,60,60,59,58,59,59,59,61,61,61,61,59,61,61,58,58,62,64,64,62,61,61,61,62,63,63,61,61,63,63,62,62,61,61,63,62,62,61,58,58,59,60,60,57,58,61,63,62,61,59,56,56,58,59,60,58,59,62,63,59,59,57,57,58,61,62,63,61,61,62,63,58,57,57,59,61,62,63,63,63,61,60,62,58,57,57,60,61,62,61,62,64,62,61,63,61,59,58,60,61,61,61,62,65,63,62,62,62,60,58,60,62,62,63,64,62,61,61,60,2
62,59,59,61,61,60,60,61,62,61,62,63,60,57,57,59,60,60,61,62,63,63,62,62,60,58,57,58,60,61,62,62,62,63,63,62,62,62,61,59,61,62,62,61,62,62,63,62,65,63,61,60,62,64,64,61,60,62,64,64,64,61,59,59,64,64,63,62,62,64,66,67,62,59,58,59,64,62,61,60,61,62,65,67,62,61,62,64,63,62,61,62,61,60,62,65,64,65,65,67,64,64,65,66,63,60,61,64,64,64,63,62,62,64,66,66,63,60,61,62,62,61,60,61,61,62,63,62,63,63,63,62,60,60,63,67,62,62,61,61,65,68,67,64,2
53,50,50,54,57,56,56,58,56,56,57,59,55,53,53,56,57,57,57,59,57,56,58,61,59,57,57,59,59,58,59,61,55,53,54,58,60,59,59,60,59,57,58,60,56,52,50,53,57,57,57,58,57,56,55,56,59,54,52,54,58,57,58,59,59,58,56,55,59,57,56,58,58,58,58,60,62,61,58,56,57,58,60,61,55,55,56,58,61,61,57,53,58,60,63,64,56,55,55,56,57,59,58,58,59,61,62,61,56,56,55,56,57,59,60,60,61,62,62,60,59,58,57,57,57,58,59,60,63,63,61,60,60,60,59,57,56,56,56,57,62,61,60,60,2
61,62,62,61,61,57,58,62,62,58,59,63,63,61,59,58,57,55,57,61,62,59,61,66,58,55,54,56,56,55,56,61,62,61,62,65,53,51,54,59,60,58,57,61,63,62,61,61,53,51,55,62,62,61,61,62,62,61,60,60,56,53,54,59,60,63,64,63,60,59,61,62,58,55,56,58,60,62,62,60,59,61,62,62,62,60,60,62,63,62,59,57,60,63,62,58,60,60,60,60,62,63,58,58,63,63,60,62,60,61,61,61,64,64,59,57,62,63,61,63,60,62,62,61,61,62,58,57,62,62,61,62,61,63,63,61,59,61,60,61,65,65,63,63,2
65,62,61,64,62,58,59,65,64,63,63,64,67,60,57,61,64,63,63,66,67,64,62,63,67,60,56,60,66,67,65,64,65,62,61,63,65,61,59,62,67,66,63,61,60,59,60,63,65,62,60,62,65,66,62,59,59,60,61,64,66,62,59,59,63,66,64,61,65,65,64,63,64,64,62,60,61,64,65,63,66,67,65,63,61,66,68,65,61,61,63,65,64,65,65,62,61,65,64,60,60,63,66,64,68,66,63,60,64,66,66,64,64,67,68,68,68,67,64,62,62,62,62,63,64,65,66,66,66,66,65,64,61,59,59,61,62,62,61,61,63,63,64,65,2
64,62,61,61,65,64,61,59,61,65,67,65,64,64,64,65,65,60,57,59,65,68,67,65,65,66,67,67,63,58,56,62,68,68,66,65,67,68,66,64,61,61,63,66,67,65,64,65,66,67,65,62,61,64,67,68,66,64,64,65,64,65,65,64,63,64,66,66,66,66,65,65,62,64,66,67,66,63,62,65,66,65,64,65,61,64,68,70,68,63,61,65,65,62,62,66,61,65,67,67,65,66,68,69,69,64,62,66,62,65,66,65,61,65,67,68,68,65,64,66,64,65,65,63,59,65,67,67,67,66,65,65,66,66,64,62,61,67,69,66,66,66,65,65,2
68,70,69,64,62,65,68,68,68,66,63,62,67,67,66,63,63,66,68,68,68,66,64,63,67,65,64,63,65,68,69,69,69,67,65,65,68,66,65,66,67,68,68,69,70,68,67,67,68,68,68,68,67,65,66,67,70,68,66,67,67,68,68,67,65,64,64,64,67,66,66,66,65,67,67,66,65,66,64,62,64,65,67,67,65,67,67,65,67,69,67,62,63,66,69,70,68,66,65,65,67,68,66,63,65,67,68,67,67,65,63,62,64,65,65,65,66,66,66,66,69,66,63,61,60,61,63,64,66,65,64,63,69,67,64,62,61,61,63,66,69,67,64,63,2
62,63,65,65,67,67,67,68,68,67,64,62,64,64,64,64,67,68,69,70,70,68,65,63,67,67,66,64,65,66,67,67,67,66,65,64,68,69,67,66,65,65,64,64,64,64,66,68,68,68,68,67,67,67,66,66,67,68,71,72,66,66,66,66,66,66,67,69,71,71,71,71,67,66,66,67,65,65,66,68,70,71,69,67,69,67,67,68,67,65,64,66,69,70,68,66,68,69,69,68,67,67,67,68,69,69,69,69,67,68,68,67,66,66,67,69,70,69,68,68,64,66,66,64,65,66,68,69,70,70,68,66,64,67,66,64,64,66,68,69,70,70,67,64,2
64,68,69,69,68,65,64,68,71,69,67,67,65,67,68,68,68,65,63,66,69,69,67,66,66,67,67,67,68,65,64,66,70,72,71,69,67,66,66,68,68,67,66,67,71,72,73,72,67,66,66,69,69,69,70,70,68,67,69,71,67,65,67,69,69,69,71,71,66,64,66,69,66,64,66,68,66,67,69,70,66,65,66,68,66,64,66,67,64,65,67,68,65,66,67,67,68,68,70,71,68,66,67,70,70,71,70,68,68,71,73,73,71,68,68,70,70,71,71,69,69,74,73,71,71,69,67,70,71,70,69,68,70,75,71,66,68,67,65,68,69,67,65,64,2
69,71,71,71,65,65,66,68,70,71,70,68,68,70,70,67,66,65,65,67,69,70,69,68,70,72,71,66,66,65,65,66,67,68,68,67,72,72,70,66,67,66,65,66,68,68,67,66,70,67,65,64,67,67,67,67,68,68,66,65,69,65,63,65,68,68,67,67,68,67,66,64,68,66,66,67,70,68,66,65,66,66,65,64,67,67,68,68,71,68,65,63,63,64,65,65,67,67,67,68,72,68,65,64,66,67,67,65,68,67,67,68,67,67,67,66,66,67,67,68,66,66,67,68,64,67,69,70,68,66,67,68,64,64,66,68,65,68,72,72,70,67,66,67,2
70,70,68,67,70,70,68,68,70,70,72,71,69,70,68,69,71,70,67,67,67,69,71,71,66,68,68,69,71,70,66,65,68,70,69,69,65,67,68,69,70,68,64,64,70,70,67,65,66,69,69,68,69,67,65,66,68,69,66,65,68,71,71,70,70,68,67,68,65,66,66,68,68,71,71,70,70,68,66,68,67,66,69,71,66,70,71,70,69,66,65,67,72,69,71,73,67,72,72,68,67,65,65,67,69,67,68,69,69,72,70,66,65,65,66,69,68,66,68,68,70,71,69,66,66,68,70,72,70,68,69,70,67,68,68,67,68,68,70,71,70,69,70,71,2
67,70,73,72,73,72,70,68,66,67,69,72,69,70,71,70,69,69,69,68,67,67,68,70,70,69,68,67,66,68,70,70,70,69,68,68,68,67,65,66,65,68,71,73,73,71,68,67,68,67,64,66,65,68,72,74,73,71,67,65,70,69,67,67,66,68,71,72,71,69,66,65,71,70,70,69,68,69,70,70,70,69,67,67,70,69,71,71,70,70,70,70,70,69,69,69,65,65,69,71,73,70,70,71,69,69,70,70,65,66,69,71,71,68,69,70,69,70,72,73,68,68,71,73,72,69,68,69,68,68,70,70,70,70,72,74,71,68,69,70,69,68,69,68,2
69,68,67,67,67,69,70,71,70,67,68,72,70,69,68,68,69,69,69,69,69,67,68,70,70,69,69,69,70,70,69,67,69,69,69,69,69,69,69,70,72,71,69,67,70,71,71,69,68,68,69,71,72,71,70,68,69,71,71,69,67,68,70,71,71,70,70,70,68,70,70,69,68,69,70,70,69,69,70,71,69,70,70,68,68,70,71,70,68,67,69,71,71,71,70,68,67,66,70,72,68,68,71,72,72,69,67,66,70,67,68,70,68,69,71,71,70,68,66,66,70,68,69,70,68,68,69,70,70,69,68,68,67,69,72,72,68,65,67,71,68,68,68,69,2
72,69,67,69,70,70,70,70,70,72,72,71,71,70,70,72,71,70,68,66,66,68,69,69,70,71,72,73,71,70,67,64,63,65,66,66,69,70,71,69,69,71,71,67,64,64,64,65,68,69,68,66,70,73,74,70,65,64,66,67,68,69,68,66,70,72,73,69,65,65,67,69,68,68,68,68,67,67,67,65,65,66,67,66,67,67,67,69,63,62,62,63,66,68,65,60,69,71,70,68,66,60,60,67,70,65,61,62,68,69,68,67,65,60,59,63,66,65,63,63,69,68,67,67,66,64,61,60,62,64,64,63,68,67,65,65,67,69,67,62,60,63,64,62,2
67,65,63,60,60,64,64,58,56,55,54,55,65,63,63,61,61,63,63,59,56,56,56,56,63,62,63,64,62,62,62,60,57,58,59,57,64,62,64,66,63,61,61,61,59,60,60,58,64,62,64,65,61,58,59,60,60,59,58,57,63,61,62,63,59,56,57,57,59,56,54,54,61,60,62,63,60,58,57,55,58,55,53,52,60,61,63,65,62,61,59,55,58,56,54,53,62,61,59,57,56,57,57,57,58,55,52,52,63,62,60,58,56,55,54,54,53,53,53,55,64,63,61,59,57,55,54,54,51,53,55,56,60,59,59,59,58,57,56,56,54,55,55,53,2
58,60,60,60,59,57,55,54,54,61,64,62,56,56,58,60,61,59,58,56,57,62,63,60,55,55,57,60,61,60,60,59,60,63,62,57,56,56,58,60,60,59,59,59,61,64,63,57,57,57,58,59,58,58,58,58,59,63,64,59,55,57,57,57,57,56,57,56,57,62,64,61,54,56,56,55,57,57,58,57,56,60,63,61,54,55,56,56,57,58,59,58,56,59,62,60,55,57,57,56,57,59,60,58,58,61,62,61,57,58,57,56,58,60,59,58,58,61,62,60,56,57,57,57,59,60,59,57,58,61,61,59,52,53,55,58,59,60,59,57,59,62,62,60,2
65,62,58,58,60,63,63,63,64,61,62,62,62,61,60,60,61,63,64,64,62,60,63,64,58,59,61,62,63,63,64,64,61,61,65,65,57,59,62,64,65,65,64,63,62,63,66,66,59,60,61,64,66,66,64,62,63,64,67,66,61,61,61,64,66,66,64,62,65,65,66,66,61,61,62,63,64,65,65,65,64,65,65,65,61,62,63,63,63,64,66,68,63,64,64,65,61,63,64,63,61,61,61,61,62,64,62,62,60,63,65,65,63,63,62,61,64,65,62,60,61,63,65,65,65,64,64,63,65,65,62,60,63,64,65,64,64,64,65,66,65,64,62,62,2
58,62,68,68,63,64,64,64,65,66,66,66,59,61,66,66,64,64,64,63,62,62,65,68,61,61,64,64,64,64,65,65,62,61,64,69,62,61,63,63,64,63,65,67,66,62,64,68,63,62,64,64,64,62,63,66,66,64,65,68,64,64,64,65,65,63,62,63,64,64,66,68,66,65,64,64,65,65,65,64,64,65,67,69,67,66,64,63,65,68,70,69,66,66,68,69,65,64,62,64,66,66,66,66,66,67,68,68,61,61,61,64,66,66,67,66,66,67,68,70,60,60,60,63,65,66,66,66,65,66,69,71,63,63,62,62,65,64,64,65,66,67,69,71,2
62,63,63,62,61,60,59,58,59,60,60,60,58,59,59,61,61,60,59,58,58,59,60,61,52,52,52,53,55,56,54,53,60,61,62,61,57,56,55,56,58,59,58,56,62,64,64,61,57,58,60,61,61,60,59,60,61,63,63,60,59,60,62,62,60,59,60,62,61,63,62,60,61,62,61,60,58,59,61,62,62,63,62,61,64,62,58,56,57,60,60,59,63,63,64,63,65,62,58,56,57,60,60,58,60,62,64,65,63,64,62,59,58,59,60,59,57,58,62,65,61,64,64,61,59,59,60,58,55,57,60,64,60,62,62,60,60,61,59,54,56,57,59,63,2
62,63,62,60,62,63,64,65,67,66,64,65,62,62,61,60,64,64,63,62,62,62,62,63,61,61,61,60,62,62,62,61,59,60,61,62,60,60,61,61,60,61,63,63,62,63,64,64,59,61,64,64,63,60,58,58,59,59,60,62,59,61,64,65,62,60,59,61,62,62,63,64,60,61,62,63,62,60,59,61,63,64,65,66,61,60,59,59,63,61,59,59,61,63,64,65,63,61,58,57,62,61,60,60,62,63,62,61,65,62,60,59,61,61,62,63,65,65,62,59,65,63,61,61,60,61,62,63,65,66,64,61,64,62,61,61,60,60,59,59,62,66,66,64,2
64,62,61,63,64,62,61,61,63,62,63,65,66,64,64,65,65,64,63,64,65,64,64,65,63,63,63,64,64,64,65,66,68,65,64,65,60,62,63,63,63,65,67,68,69,65,63,65,63,62,62,62,64,66,65,62,65,66,65,65,63,62,61,62,65,68,66,62,64,65,66,65,65,63,61,62,66,68,65,61,62,65,67,67,65,64,63,63,65,66,64,60,62,64,67,67,62,63,63,63,63,64,64,62,63,64,65,66,59,61,62,62,62,63,65,66,65,65,64,64,61,62,62,61,62,64,66,66,65,65,65,64,64,64,62,61,62,64,65,65,64,66,66,66,2
67,66,64,62,64,69,69,64,64,66,67,67,66,65,63,61,65,69,68,64,64,66,68,70,66,65,64,63,66,69,68,64,64,65,67,69,67,67,66,67,67,70,68,65,64,63,64,66,65,65,67,68,70,67,64,64,67,68,66,64,64,64,66,68,68,66,64,65,67,67,64,60,64,63,66,68,67,65,64,64,66,65,62,59,66,65,67,69,67,65,63,63,64,65,64,63,65,65,65,65,65,65,64,64,66,67,67,66,63,63,61,60,63,63,65,67,68,68,67,66,63,62,61,61,62,63,65,66,67,66,65,65,63,63,64,66,64,64,64,64,63,63,63,64,2
66,64,63,64,64,65,67,71,73,70,67,65,66,64,64,66,67,66,67,69,71,69,66,64,67,64,63,65,65,63,63,64,67,66,64,62,66,62,61,63,64,62,61,62,68,67,66,64,66,63,62,64,65,63,62,63,66,67,69,68,62,63,65,66,67,67,65,63,66,67,68,66,61,65,67,67,67,69,67,65,67,69,67,64,63,66,68,67,66,67,67,67,69,70,66,63,67,67,68,69,67,65,65,66,69,68,65,64,68,67,68,70,69,65,64,65,67,65,64,65,68,67,68,69,69,68,66,66,66,64,65,67,68,69,67,66,67,70,70,68,67,64,67,68,2
67,69,68,66,64,66,68,69,69,69,67,64,65,68,67,65,65,67,68,68,68,69,67,64,63,65,65,64,67,69,68,66,67,69,68,65,65,66,67,66,68,69,68,66,66,69,68,66,65,67,71,69,68,69,68,66,66,68,69,67,64,66,70,71,72,68,65,65,67,68,67,66,63,64,68,71,73,68,66,67,68,67,66,68,65,65,66,70,70,70,70,70,69,67,67,69,68,68,67,69,70,72,74,72,70,69,67,65,69,70,69,70,72,73,72,71,72,72,68,62,67,67,69,70,71,69,68,69,72,73,69,65,64,64,68,69,67,65,65,68,71,71,71,71,2
71,74,70,64,66,66,64,66,66,64,64,65,69,72,69,67,69,67,64,65,64,63,65,69,68,67,67,68,69,68,66,66,65,64,65,69,68,64,64,67,67,67,68,69,67,64,64,67,67,68,68,67,66,66,67,68,66,63,63,67,68,68,68,67,66,65,66,67,65,63,64,68,68,68,68,68,67,67,68,68,65,63,65,67,66,66,67,67,67,68,70,70,68,64,64,66,65,64,64,65,66,67,68,69,68,62,61,64,65,64,63,62,63,64,64,64,62,56,56,60,66,64,63,62,63,64,64,64,60,56,56,60,67,65,64,64,65,66,66,66,65,62,62,64,2
66,65,66,68,66,68,71,72,71,69,67,66,70,68,66,66,66,67,68,70,70,69,68,67,71,68,65,65,66,66,67,67,67,66,66,67,68,66,65,66,66,67,67,65,63,63,64,65,68,68,66,62,68,69,68,66,63,63,65,67,69,69,69,67,66,67,68,67,66,66,66,67,67,67,68,68,64,65,67,68,68,67,66,66,65,66,66,66,64,65,66,68,69,67,65,64,66,67,67,65,65,65,65,67,67,65,63,63,64,67,67,65,65,64,65,67,66,63,62,63,62,65,66,64,62,62,65,68,67,64,63,65,64,65,66,64,59,61,65,69,69,65,64,67,2
67,66,67,67,65,65,67,68,69,68,68,68,71,70,70,68,65,64,67,69,69,69,68,68,71,70,72,72,67,66,70,72,70,70,69,69,64,65,70,72,68,66,70,72,69,70,68,68,62,66,69,68,65,63,67,72,71,69,68,69,67,68,69,66,64,64,67,69,68,67,67,68,70,71,70,66,65,67,69,69,67,66,66,66,69,72,71,67,67,70,72,72,69,69,67,66,66,70,71,69,68,70,72,71,71,71,71,70,64,68,70,69,67,68,68,67,69,71,72,73,66,67,68,68,68,68,67,66,68,69,70,71,68,67,66,68,70,70,68,67,68,67,66,67,2
69,69,70,72,69,67,69,72,72,71,71,70,70,69,69,72,71,69,71,74,74,73,72,70,71,71,70,73,72,69,70,72,72,71,71,69,71,70,68,71,69,66,66,68,69,70,71,70,71,72,70,68,64,66,69,70,70,69,69,70,70,70,69,68,67,69,71,70,69,68,69,70,67,68,69,69,69,71,71,70,67,66,67,69,66,67,69,71,69,70,70,69,67,66,65,65,69,69,70,70,69,68,68,69,69,68,65,63,72,71,68,67,68,68,68,70,71,70,67,65,71,70,67,65,66,68,69,70,70,69,68,68,68,68,67,66,65,67,69,69,67,66,68,70,2
69,71,72,71,67,65,67,71,65,64,65,66,74,72,69,67,68,67,67,71,67,64,64,67,73,72,69,68,70,68,67,69,70,67,66,69,69,72,72,72,72,69,65,68,71,67,65,69,67,68,70,73,72,65,63,69,71,67,64,64,67,67,66,69,70,66,65,70,67,65,63,63,69,68,65,65,67,67,67,69,67,66,64,64,71,71,67,64,65,66,66,67,67,66,66,65,69,71,68,65,64,64,63,65,63,64,64,64,66,68,67,65,64,63,62,64,62,62,63,64,67,67,65,65,67,65,63,64,63,63,64,65,71,69,66,66,69,68,65,65,64,64,64,64,2
66,63,62,62,67,72,71,65,61,62,64,63,67,64,62,62,66,69,70,66,63,64,65,65,70,67,65,65,65,65,65,65,65,65,65,65,70,68,66,66,66,62,60,63,65,65,63,63,65,65,65,66,64,62,60,62,63,63,61,60,63,63,64,66,65,62,61,63,64,62,61,60,64,63,65,67,65,61,60,63,65,63,61,62,64,62,64,67,64,60,59,63,64,62,61,62,62,61,63,66,65,61,60,62,63,60,58,59,63,62,64,67,66,64,62,62,61,58,56,55,64,63,64,66,65,64,63,61,60,60,58,56,63,61,61,62,62,63,63,61,61,62,61,58,2
57,56,56,58,58,56,56,57,55,55,53,51,60,58,58,59,58,56,55,57,52,52,51,51,63,60,59,59,57,53,52,54,51,50,49,51,62,59,56,56,53,48,47,49,53,50,49,50,63,59,56,53,46,38,40,47,54,55,54,52,63,61,59,54,44,37,40,48,55,55,53,52,59,62,64,59,49,42,44,50,55,54,51,51,57,60,60,56,50,47,48,50,54,53,52,52,58,55,49,45,45,47,49,49,51,53,55,57,57,51,45,43,46,49,48,45,47,51,54,56,52,49,46,48,50,50,47,45,45,51,53,53,47,46,46,48,50,49,48,48,49,54,55,51,2
50,51,54,57,58,59,58,57,59,63,63,61,52,53,54,54,56,58,58,57,58,61,62,61,54,55,54,53,54,57,57,56,56,59,60,60,54,56,55,52,53,56,57,55,54,56,58,58,53,53,52,53,57,57,56,54,53,54,58,61,53,53,53,56,57,57,57,58,58,59,61,62,51,50,50,55,58,58,59,61,63,64,62,60,53,49,49,52,60,59,59,61,63,63,61,58,57,54,51,53,60,58,56,57,59,60,60,58,58,57,54,55,57,56,55,56,57,59,61,62,55,56,55,56,56,57,59,59,59,60,62,64,53,56,57,57,57,60,63,64,62,61,63,65,2
62,63,64,65,64,64,64,65,65,62,60,62,60,61,63,66,66,63,61,61,66,61,59,61,58,59,62,65,65,61,59,58,63,59,59,61,59,59,61,63,63,60,57,57,59,58,61,63,62,58,57,59,63,63,60,58,58,59,60,63,61,62,62,62,64,66,63,57,60,61,62,64,60,65,66,63,64,67,64,57,60,61,63,65,58,63,65,62,62,65,63,58,58,60,62,66,58,61,62,62,62,63,63,63,61,62,64,66,61,60,61,63,63,63,65,68,67,67,66,66,63,62,62,64,65,65,67,70,71,70,67,66,63,63,63,64,65,67,68,69,71,69,66,65,2
65,67,66,63,65,62,61,64,66,67,69,70,64,68,69,66,64,62,62,65,67,67,68,70,63,65,67,64,63,63,65,68,68,67,69,72,62,63,63,61,62,64,67,70,68,66,69,75,65,65,64,63,62,64,68,71,72,72,72,71,65,64,62,61,61,63,65,66,67,66,66,66,66,65,63,61,62,63,63,63,63,62,62,62,68,68,66,65,64,64,65,65,65,64,63,62,68,68,67,66,66,67,68,69,68,66,65,63,66,66,64,63,68,69,69,70,69,67,65,63,65,65,64,64,68,68,68,68,68,67,65,64,65,66,66,67,66,66,66,66,67,68,67,67,2
58,59,59,59,59,61,60,58,57,59,62,64,58,59,59,59,60,62,61,59,57,58,60,63,60,60,60,60,61,62,61,60,58,59,60,61,62,62,61,61,61,62,61,61,60,61,61,61,63,61,61,61,62,62,62,63,62,61,60,59,61,59,59,60,61,62,63,64,62,58,56,57,60,58,57,58,59,59,60,62,60,56,55,59,61,58,56,57,57,57,57,58,58,57,58,62,57,57,55,52,53,55,57,58,55,53,59,65,56,59,61,61,59,57,55,54,57,57,62,65,60,66,70,70,66,62,58,55,59,61,60,58,59,62,65,64,62,60,57,55,61,63,58,54,2
65,64,63,61,60,61,60,59,60,63,63,62,65,66,63,60,60,62,63,63,63,63,62,59,63,63,62,61,61,63,64,63,63,63,61,59,59,58,60,64,62,62,61,60,60,61,62,62,57,56,60,65,64,63,61,60,59,60,62,65,59,60,62,65,65,65,64,63,61,60,62,64,61,61,62,63,65,65,65,65,63,61,62,64,62,60,60,62,63,63,63,64,62,61,63,66,62,58,58,57,58,60,62,63,64,65,65,63,61,57,57,57,58,61,62,62,62,63,64,63,58,58,60,64,65,66,66,63,61,62,62,62,57,60,62,67,67,68,66,63,61,61,63,64,2
62,64,66,66,63,61,62,65,67,63,62,62,60,61,64,66,64,62,63,65,66,64,64,65,58,60,62,65,65,64,64,65,63,63,65,65,61,61,62,64,65,64,64,65,63,62,64,64,66,64,62,63,63,63,64,65,65,63,63,63,69,66,63,63,62,62,63,65,67,64,64,64,68,66,64,63,62,61,63,65,65,64,65,66,66,65,63,63,62,61,62,65,62,63,66,66,65,62,62,65,65,63,64,68,62,62,65,67,63,64,65,67,67,66,66,67,64,63,66,69,62,65,66,66,66,68,68,67,64,63,66,68,64,64,64,63,64,65,66,67,64,62,63,65,2
64,67,69,68,64,63,63,65,65,63,63,65,64,66,69,68,66,64,63,65,67,66,65,64,64,64,67,67,67,66,66,67,68,67,65,64,63,64,66,65,66,68,70,69,67,64,64,65,63,65,66,65,64,67,69,68,67,65,65,65,64,66,67,66,64,64,64,65,68,69,68,65,64,65,66,65,65,64,63,64,68,70,69,65,63,63,64,64,65,66,66,65,66,68,68,66,65,63,63,63,64,65,66,67,67,66,64,63,67,66,66,66,64,65,65,65,66,66,66,66,67,66,68,68,64,65,65,63,64,67,69,69,64,64,66,66,65,66,65,63,64,67,69,68,2
